object_type,source_catalog,source_id,scientific_name,host_object_id,host_name,ra_deg,dec_deg,distance_ly,apparent_magnitude,radius_earth,mass_earth,orbital_period_days,equilibrium_temperature_k,discovery_year,discovery_method,discovery_reference,visual_seed,visual_category,source_updated_at,raw_data
planet,NASA_EXOPLANET_ARCHIVE,24 Sex b,24 Sex b,2ae2e0fd-ae9c-4041-80f3-3bf0f13bd12d,24 Sex,155.8684866,-0.9023998,235.057694,,13.4,,452.8,471,2010,Radial Velocity, Johnson et al. 2010 ,1521922697,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""24 Sex b"",""hostname"":""24 Sex"",""gaia_dr3_id"":""Gaia DR3 3830897080395058048"",""ra"":155.8684866,""dec"":-0.9023998,""sy_dist"":72.0691,""sy_gaiamag"":6.20374,""pl_rade"":13.4,""pl_radelim"":0,""pl_bmasse"":632.46,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":452.8,""pl_orbperlim"":0,""pl_orbsmax"":1.333,""pl_eqt"":471.32,""pl_eqtlim"":0,""disc_year"":2010,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=JOHNSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1007.4552J/abstract target=ref> Johnson et al. 2010 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""3830897080395058048"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 90156 b,HD 90156 b,09c66a69-0ec8-43a7-a313-8bcc488ab557,HD 90156,155.9801144,-29.645103,71.589937,,4.43,,49.77,518,2011,Radial Velocity, Mordasini et al. 2011 ,32458912,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 90156 b"",""hostname"":""HD 90156"",""gaia_dr3_id"":""Gaia DR3 5461620846141553024"",""ra"":155.9801144,""dec"":-29.645103,""sy_dist"":21.9496,""sy_gaiamag"":6.73951,""pl_rade"":4.43,""pl_radelim"":0,""pl_bmasse"":17.98,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":49.77,""pl_orbperlim"":0,""pl_orbsmax"":0.25,""pl_eqt"":518.01,""pl_eqtlim"":0,""disc_year"":2011,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MORDASINI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...526A.111M/abstract target=ref> Mordasini et al. 2011 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5461620846141553024"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 177830 c,HD 177830 c,2012b379-38e9-4828-834e-230823d9fd63,HD 177830,286.3363574,25.9204327,204.719641,,7.87,,110.9,539,2010,Radial Velocity, Meschiari et al. 2011 ,516488635,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 177830 c"",""hostname"":""HD 177830"",""gaia_dr3_id"":""Gaia DR3 2035963417721248128"",""ra"":286.3363574,""dec"":25.9204327,""sy_dist"":62.7674,""sy_gaiamag"":6.8866,""pl_rade"":7.87,""pl_radelim"":0,""pl_bmasse"":47.6725,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":110.9,""pl_orbperlim"":0,""pl_orbsmax"":0.5137,""pl_eqt"":538.95,""pl_eqtlim"":0,""disc_year"":2010,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MESCHIARI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...727..117M/abstract target=ref> Meschiari et al. 2011 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2035963417721248128"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,ups And b,ups And b,a1f069c8-883b-4b87-8799-4c772c0caeec,ups And,24.1983534,41.4038147,43.722516,,14,,4.617033,1524,1996,Radial Velocity, Butler et al. 1997 ,239207842,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""ups And b"",""hostname"":""ups And"",""gaia_dr3_id"":""Gaia DR3 348020482735930112"",""ra"":24.1983534,""dec"":41.4038147,""sy_dist"":13.4054,""sy_gaiamag"":3.98687,""pl_rade"":14,""pl_radelim"":0,""pl_bmasse"":218.531,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":4.617033,""pl_orbperlim"":0,""pl_orbsmax"":0.05922166,""pl_eqt"":1523.73,""pl_eqtlim"":0,""disc_year"":1996,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=BUTLER_ET_AL__1997 href=https://ui.adsabs.harvard.edu/abs/1997ApJ...474L.115B/abstract target=ref> Butler et al. 1997 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""348020482735930112"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,ups And d,ups And d,a1f069c8-883b-4b87-8799-4c772c0caeec,ups And,24.1983534,41.4038147,43.722516,,12.5,3257.74117175,1276.46,234,1999,Radial Velocity, Butler et al. 1999 ,138542128,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""ups And d"",""hostname"":""ups And"",""gaia_dr3_id"":""Gaia DR3 348020482735930112"",""ra"":24.1983534,""dec"":41.4038147,""sy_dist"":13.4054,""sy_gaiamag"":3.98687,""pl_rade"":12.5,""pl_radelim"":0,""pl_bmasse"":3257.74117175,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":1276.46,""pl_orbperlim"":0,""pl_orbsmax"":2.51329,""pl_eqt"":233.9,""pl_eqtlim"":0,""disc_year"":1999,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=BUTLER_ET_AL__1999 href=https://ui.adsabs.harvard.edu/abs/1999ApJ...526..916B/abstract target=ref> Butler et al. 1999 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""348020482735930112"",""orbit_order"":3,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 160691 b,HD 160691 b,a3146744-59e1-4341-8725-aa23052389cb,HD 160691,266.0361585,-51.8348751,50.874139,,,,645,262,2000,Radial Velocity, Butler et al. 2001 ,1375147166,rocky,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 160691 b"",""hostname"":""HD 160691"",""gaia_dr3_id"":""Gaia DR3 5945941905576552064"",""ra"":266.0361585,""dec"":-51.8348751,""sy_dist"":15.5981,""sy_gaiamag"":4.94916,""pl_rade"":null,""pl_radelim"":null,""pl_bmasse"":1366.6621501,""pl_bmasselim"":1,""pl_bmassprov"":""Mass"",""pl_orbper"":645,""pl_orbperlim"":0,""pl_orbsmax"":1.5,""pl_eqt"":262.13,""pl_eqtlim"":0,""disc_year"":2000,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=BUTLER_ET_AL__2001 href=https://ui.adsabs.harvard.edu/abs/2001ApJ...555..410B/abstract target=ref> Butler et al. 2001 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5945941905576552064"",""orbit_order"":3,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 39091 b,HD 39091 b,dfab0bf9-6356-4d4c-a47a-34d5e81fd8fc,HD 39091,84.2992798,-80.4646041,59.589354,,12.3,4481.3805387,2088.8,173,2001,Radial Velocity, Jones et al. 2002 ,1138213330,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 39091 b"",""hostname"":""HD 39091"",""gaia_dr3_id"":""Gaia DR3 4623036865373793408"",""ra"":84.2992798,""dec"":-80.4646041,""sy_dist"":18.2702,""sy_gaiamag"":5.5128,""pl_rade"":12.3,""pl_radelim"":0,""pl_bmasse"":4481.3805387,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":2088.8,""pl_orbperlim"":0,""pl_orbsmax"":3.28,""pl_eqt"":172.74,""pl_eqtlim"":0,""disc_year"":2001,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=JONES_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002MNRAS.333..871J/abstract target=ref> Jones et al. 2002 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4623036865373793408"",""orbit_order"":3,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 50554 b,HD 50554 b,647b57fb-5214-4288-ade3-7f76c8da4386,HD 50554,103.678273,24.2451409,101.651084,,12.8,1859.29618095,1240,193,2002,Radial Velocity, Fischer et al. 2002 ,1508068495,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 50554 b"",""hostname"":""HD 50554"",""gaia_dr3_id"":""Gaia DR3 3380479015342121600"",""ra"":103.678273,""dec"":24.2451409,""sy_dist"":31.1664,""sy_gaiamag"":6.69786,""pl_rade"":12.8,""pl_radelim"":0,""pl_bmasse"":1859.29618095,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":1240,""pl_orbperlim"":0,""pl_orbsmax"":2.339,""pl_eqt"":192.65,""pl_eqtlim"":0,""disc_year"":2002,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FISCHER_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002PASP..114..529F/abstract target=ref> Fischer et al. 2002 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""3380479015342121600"",""orbit_order"":3,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 73267 c,HD 73267 c,33b715ee-a845-407d-a231-9afb3e1f891a,HD 73267,129.0735123,-34.4594469,164.412957,,12.8,1630.77755632,17071.78045,70,2022,Radial Velocity,Feng et al. 2022,392238504,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 73267 c"",""hostname"":""HD 73267"",""gaia_dr3_id"":""Gaia DR3 5638825939745228544"",""ra"":129.0735123,""dec"":-34.4594469,""sy_dist"":50.4093,""sy_gaiamag"":8.67835,""pl_rade"":12.8,""pl_radelim"":0,""pl_bmasse"":1630.77755632,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":17071.78045,""pl_orbperlim"":0,""pl_orbsmax"":12.688,""pl_eqt"":69.53,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5638825939745228544"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 22946 d,HD 22946 d,41078309-61b1-4239-b35f-9577f6dac8cb,HD 22946,54.819538,-42.7630276,204.758128,,2.607,,47.42489,546,2023,Transit,Garai et al. 2023,669329436,rocky,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 22946 d"",""hostname"":""HD 22946"",""gaia_dr3_id"":""Gaia DR3 4848767461548943104"",""ra"":54.819538,""dec"":-42.7630276,""sy_dist"":62.7792,""sy_gaiamag"":8.1281,""pl_rade"":2.607,""pl_radelim"":0,""pl_bmasse"":26.57,""pl_bmasselim"":1,""pl_bmassprov"":""Mass"",""pl_orbper"":47.42489,""pl_orbperlim"":0,""pl_orbsmax"":0.2958,""pl_eqt"":546,""pl_eqtlim"":0,""disc_year"":2023,""discoverymethod"":""Transit"",""disc_refname"":""<a refstr=GARAI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...674A..44G/abstract target=ref>Garai et al. 2023</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4848767461548943104"",""orbit_order"":3,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 128717 b,HD 128717 b,6a01aeac-c335-437f-aa70-03e8e79b040f,HD 128717,219.0881687,57.5609512,240.168232,,12.1,6293.0024586,3420,152,2025,Astrometry,Pinamonti et al. 2026,1315279631,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 128717 b"",""hostname"":""HD 128717"",""gaia_dr3_id"":""Gaia DR3 1610837178107032192"",""ra"":219.0881687,""dec"":57.5609512,""sy_dist"":73.636,""sy_gaiamag"":8.18929,""pl_rade"":12.1,""pl_radelim"":0,""pl_bmasse"":6293.0024586,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":3420,""pl_orbperlim"":0,""pl_orbsmax"":4.85,""pl_eqt"":151.9,""pl_eqtlim"":0,""disc_year"":2025,""discoverymethod"":""Astrometry"",""disc_refname"":""<a refstr=PINAMONTI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...707A..67P/abstract target=ref>Pinamonti et al. 2026</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""1610837178107032192"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,pi Men d,pi Men d,dfab0bf9-6356-4d4c-a47a-34d5e81fd8fc,HD 39091,84.2992798,-80.4646041,59.589354,,3.72,,124.64,444,2022,Radial Velocity,Hatzes et al. 2022,94430179,rocky,2026-09-18T14:51:26.782Z,"{""pl_name"":""pi Men d"",""hostname"":""HD 39091"",""gaia_dr3_id"":""Gaia DR3 4623036865373793408"",""ra"":84.2992798,""dec"":-80.4646041,""sy_dist"":18.2702,""sy_gaiamag"":5.5128,""pl_rade"":3.72,""pl_radelim"":0,""pl_bmasse"":13.38,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":124.64,""pl_orbperlim"":0,""pl_orbsmax"":0.506,""pl_eqt"":443.55,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=HATZES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..223H/abstract target=ref>Hatzes et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4623036865373793408"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 206893 c,HD 206893 c,3723ca65-e24c-49f2-a194-fa8b4f4a5a78,HD 206893,326.3416874,-12.7833522,132.935641,,16.36511182,3527.8953177,2290,1182,2022,Imaging,Hinkley et al. 2023,151648502,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 206893 c"",""hostname"":""HD 206893"",""gaia_dr3_id"":""Gaia DR3 6843672087120107264"",""ra"":326.3416874,""dec"":-12.7833522,""sy_dist"":40.7583,""sy_gaiamag"":6.56783,""pl_rade"":16.36511182,""pl_radelim"":0,""pl_bmasse"":3527.8953177,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":2290,""pl_orbperlim"":0,""pl_orbsmax"":3.74,""pl_eqt"":1181.9,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Imaging"",""disc_refname"":""<a refstr=HINKLEY_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...671L...5H/abstract target=ref>Hinkley et al. 2023</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6843672087120107264"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 153950 b,HD 153950 b,a5435c99-bf66-4fac-a3ef-063cf8ea0cad,HD 153950,256.1292826,-43.3103753,158.038564,,13.2,,499.39999,295,2008,Radial Velocity, Moutou et al. 2009 ,1049194399,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 153950 b"",""hostname"":""HD 153950"",""gaia_dr3_id"":""Gaia DR3 5965406010180880640"",""ra"":256.1292826,""dec"":-43.3103753,""sy_dist"":48.4549,""sy_gaiamag"":7.23813,""pl_rade"":13.2,""pl_radelim"":0,""pl_bmasse"":937.5985,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":499.39999,""pl_orbperlim"":0,""pl_orbsmax"":1.28,""pl_eqt"":295.3,""pl_eqtlim"":0,""disc_year"":2008,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MOUTOU_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...496..513M/abstract target=ref> Moutou et al. 2009 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5965406010180880640"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,55 Cnc b,55 Cnc b,7d6c55a2-1c7f-480d-b55a-c685dc37e82e,55 Cnc,133.1468373,28.3298154,41.048363,,13.9,263.9785,14.651552,700,1996,Radial Velocity, Butler et al. 1997 ,1296008255,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""55 Cnc b"",""hostname"":""55 Cnc"",""gaia_dr3_id"":""Gaia DR3 704967037090946688"",""ra"":133.1468373,""dec"":28.3298154,""sy_dist"":12.5855,""sy_gaiamag"":5.72973,""pl_rade"":13.9,""pl_radelim"":0,""pl_bmasse"":263.9785,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":14.651552,""pl_orbperlim"":0,""pl_orbsmax"":0.118,""pl_eqt"":700,""pl_eqtlim"":0,""disc_year"":1996,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=BUTLER_ET_AL__1997 href=https://ui.adsabs.harvard.edu/abs/1997ApJ...474L.115B/abstract target=ref> Butler et al. 1997 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""704967037090946688"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,55 Cnc c,55 Cnc c,7d6c55a2-1c7f-480d-b55a-c685dc37e82e,55 Cnc,133.1468373,28.3298154,41.048363,,8.51,54.4738,44.3936,499,2004,Radial Velocity, McArthur et al. 2004 ,1279230636,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""55 Cnc c"",""hostname"":""55 Cnc"",""gaia_dr3_id"":""Gaia DR3 704967037090946688"",""ra"":133.1468373,""dec"":28.3298154,""sy_dist"":12.5855,""sy_gaiamag"":5.72973,""pl_rade"":8.51,""pl_radelim"":0,""pl_bmasse"":54.4738,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":44.3936,""pl_orbperlim"":0,""pl_orbsmax"":0.247,""pl_eqt"":499.27,""pl_eqtlim"":0,""disc_year"":2004,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""704967037090946688"",""orbit_order"":3,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,55 Cnc d,55 Cnc d,7d6c55a2-1c7f-480d-b55a-c685dc37e82e,55 Cnc,133.1468373,28.3298154,41.048363,,13,1232.493,4799,105,2002,Radial Velocity, Marcy et al. 2002 ,1262453017,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""55 Cnc d"",""hostname"":""55 Cnc"",""gaia_dr3_id"":""Gaia DR3 704967037090946688"",""ra"":133.1468373,""dec"":28.3298154,""sy_dist"":12.5855,""sy_gaiamag"":5.72973,""pl_rade"":13,""pl_radelim"":0,""pl_bmasse"":1232.493,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":4799,""pl_orbperlim"":0,""pl_orbsmax"":5.6,""pl_eqt"":104.85,""pl_eqtlim"":0,""disc_year"":2002,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MARCY_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...581.1375M/abstract target=ref> Marcy et al. 2002 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""704967037090946688"",""orbit_order"":5,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,55 Cnc e,55 Cnc e,7d6c55a2-1c7f-480d-b55a-c685dc37e82e,55 Cnc,133.1468373,28.3298154,41.048363,,1.875,7.99,0.7365474,1958,2004,Radial Velocity, McArthur et al. 2004 ,1245675398,lava,2026-09-18T14:51:26.782Z,"{""pl_name"":""55 Cnc e"",""hostname"":""55 Cnc"",""gaia_dr3_id"":""Gaia DR3 704967037090946688"",""ra"":133.1468373,""dec"":28.3298154,""sy_dist"":12.5855,""sy_gaiamag"":5.72973,""pl_rade"":1.875,""pl_radelim"":0,""pl_bmasse"":7.99,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":0.7365474,""pl_orbperlim"":0,""pl_orbsmax"":0.01544,""pl_eqt"":1958,""pl_eqtlim"":0,""disc_year"":2004,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""704967037090946688"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,55 Cnc f,55 Cnc f,7d6c55a2-1c7f-480d-b55a-c685dc37e82e,55 Cnc,133.1468373,28.3298154,41.048363,,7.59,44.812,260.58,277,2007,Radial Velocity, Fischer et al. 2008 ,1228897779,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""55 Cnc f"",""hostname"":""55 Cnc"",""gaia_dr3_id"":""Gaia DR3 704967037090946688"",""ra"":133.1468373,""dec"":28.3298154,""sy_dist"":12.5855,""sy_gaiamag"":5.72973,""pl_rade"":7.59,""pl_radelim"":0,""pl_bmasse"":44.812,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":260.58,""pl_orbperlim"":0,""pl_orbsmax"":0.802,""pl_eqt"":277.07,""pl_eqtlim"":0,""disc_year"":2007,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FISCHER_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...675..790F/abstract target=ref> Fischer et al. 2008 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""704967037090946688"",""orbit_order"":4,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
